Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Batsman,Player Total Runs,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment,Total HR till Segment,Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Home,Segment,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,18,8,10,29,68,3,29,2,12,5,17,84,30,114,155,155,12,1,5,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,CMW Read,0,0,0,0,68,3,29,2,12,5,17,84,30,114,155,155,12,1,5,1,0,10,80,6,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MH Yardy,0,0,0,0,68,3,29,2,12,5,17,84,30,114,155,155,12,1,5,0.875,0.0833333,13.5833,66.5306,24,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,SI Mahmood,0,0,0,0,68,3,29,2,12,5,17,84,30,114,155,155,12,1,5,0.888889,0,7.11111,81.0127,9,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,17,0,17,34,75,1,13,0,14,8,22,62,48,110,0,257,29,0,5,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,60,40,20,73,75,1,13,0,14,8,22,62,48,110,0,257,29,0,5,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,0,0,0,0,75,1,13,0,14,8,22,62,48,110,0,257,29,0,5,4.33659,0.360976,41.9854,80.6276,205,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,ME Trescothick,39,20,19,65,62,2,13,2,4,20,24,40,59,99,258,237,6,1,5,6.625,0.375,49.5,87.4172,8,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,JWM Dalrymple,7,4,3,10,62,2,13,2,4,20,24,40,59,99,258,237,6,1,5,1.41667,0.0833333,19,73.7864,24,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,30,10,20,32,68,1,25,0,16,19,35,60,68,128,0,319,16,0,5,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,46,26,20,66,68,1,25,0,16,19,35,60,68,128,0,319,16,0,5,4.91549,0.211268,33.9859,98.4898,71,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,44,30,14,41,78,2,33,1,8,12,20,76,55,131,320,273,7,1,5,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,0,0,0,0,78,2,33,1,8,12,20,76,55,131,320,273,7,1,5,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,12,0,12,26,71,2,15,0,4,11,15,44,57,101,0,261,8,1,5,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,6,4,2,14,71,2,15,0,4,11,15,44,57,101,0,261,8,1,5,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,0,0,0,0,71,2,15,0,4,11,15,44,57,101,0,261,8,1,5,2.62366,0.193548,30.5161,76.8065,93,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,3,0,3,12,114,1,16,1,0,19,19,94,55,149,262,265,8,0,5,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,63,44,19,56,114,1,16,1,0,19,19,94,55,149,262,265,8,0,5,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,53,20,33,69,91,1,30,0,4,19,23,56,88,144,0,318,17,0,5,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,54,20,34,39,91,1,30,0,4,19,23,56,88,144,0,318,17,0,5,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,0,0,0,0,91,1,30,0,4,19,23,56,88,144,0,318,17,0,5,4.33659,0.360976,41.9854,80.6276,205,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,24,16,8,23,88,2,31,0,4,22,26,90,55,145,319,285,3,1,5,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,12,4,8,19,88,2,31,0,4,22,26,90,55,145,319,285,3,1,5,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,3,0,3,5,70,0,32,1,12,17,29,72,59,131,0,321,6,1,5,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,ME Trescothick,58,44,14,64,70,0,32,1,12,17,29,72,59,131,0,321,6,1,5,6.625,0.375,49.5,87.4172,8,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,91,60,31,66,144,0,27,0,22,16,38,136,73,209,322,324,24,0,5,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,80,54,26,67,144,0,27,0,22,16,38,136,73,209,322,324,24,0,5,3.93985,0.263158,32.9699,71.6035,133,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,65,38,27,58,87,2,22,0,6,19,25,64,70,134,0,245,15,0,5,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,M Kaif,18,4,14,35,87,2,22,0,6,19,25,64,70,134,0,245,15,0,5,1.77778,0.222222,23.8889,61.4286,9,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,39,26,13,37,53,2,26,0,16,10,26,66,39,105,246,248,15,1,5,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,29,20,9,55,53,2,26,0,16,10,26,66,39,105,246,248,15,1,5,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,0,53,2,26,0,16,10,26,66,39,105,246,248,15,1,5,3.35714,0.178571,29.3571,75.7604,28,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,M Kaif,11,4,7,11,40,2,20,1,12,15,27,36,51,87,0,217,11,0,5,1.77778,0.222222,23.8889,61.4286,9,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,16,8,8,41,40,2,20,1,12,15,27,36,51,87,0,217,11,0,5,4.05833,0.258333,32.525,83.8093,120,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,14,4,10,40,60,2,9,0,0,18,18,46,41,87,218,218,11,1,5,3.35714,0.178571,29.3571,75.7604,28,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,40,30,10,64,60,2,9,0,0,18,18,46,41,87,218,218,11,1,5,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,0,0,0,0,60,2,9,0,0,18,18,46,41,87,218,218,11,1,5,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,1,0,1,1,61,1,20,1,4,10,14,48,47,95,0,255,12,1,5,3.35714,0.178571,29.3571,75.7604,28,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,29,4,25,63,61,1,20,1,4,10,14,48,47,95,0,255,12,1,5,2.8254,0.222222,29.1429,69.1005,63,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,51,34,17,59,75,3,28,0,4,15,19,66,56,122,256,236,13,0,5,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,20,8,12,19,75,3,28,0,4,15,19,66,56,122,256,236,13,0,5,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,M Kaif,0,0,0,0,75,3,28,0,4,15,19,66,56,122,256,236,13,0,5,1.77778,0.222222,23.8889,61.4286,9,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,1,0,1,3,50,1,14,1,4,4,8,44,28,72,0,241,5,1,5,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,42,32,10,51,50,1,14,1,4,4,8,44,28,72,0,241,5,1,5,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,0,50,1,14,1,4,4,8,44,28,72,0,241,5,1,5,3.35714,0.178571,29.3571,75.7604,28,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Inzamam-ul-Haq,16,12,4,30,41,3,20,0,4,14,18,42,37,79,242,187,3,0,5,3.16667,0,26.9167,70.989,12,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,19,4,15,47,41,3,20,0,4,14,18,42,37,79,242,187,3,0,5,3.27586,0.275862,36.7931,73.9176,58,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,KJ O'Brien,9,8,1,18,58,4,15,0,12,5,17,60,30,90,0,221,9,0,5,2.64706,0.0588235,22.3824,79.4363,34,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,JP Bray,41,24,17,59,58,4,15,0,12,5,17,60,30,90,0,221,9,0,5,2.7,0.1,23.4,63.0728,10,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,AR White,0,0,0,0,58,4,15,0,12,5,17,60,30,90,0,221,9,0,5,1.17647,0,14.1765,59.9502,17,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,V Sibanda,59,36,23,72,62,1,19,0,8,10,18,56,43,99,222,221,8,0,5,2.9697,0.181818,23.5152,63.5545,66,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,CJ Chibhabha,10,4,6,33,62,1,19,0,8,10,18,56,43,99,222,221,8,0,5,2.56716,0.149254,23.5373,64.7373,67,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,SC Williams,0,0,0,0,62,1,19,0,8,10,18,56,43,99,222,221,8,0,5,2.56923,0.276923,28.5385,80.7927,65,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,S Matsikenyeri,0,0,0,0,62,1,19,0,8,10,18,56,43,99,222,221,8,0,5,2,0.106383,19.9787,75.7869,47,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,9,4,5,14,45,2,17,1,0,14,14,32,44,76,0,209,9,0,5,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,22,16,6,37,45,2,17,1,0,14,14,32,44,76,0,209,9,0,5,3.69892,0.236559,33.4946,82.2117,93,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SB Styris,36,20,16,52,66,3,8,1,10,20,30,46,58,104,210,210,15,0,5,3.20755,0.264151,33.8302,78.7094,53,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JDP Oram,4,0,4,17,66,3,8,1,10,20,30,46,58,104,210,210,15,0,5,2.70833,0.1875,25.0417,95.8533,48,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,6,0,6,9,29,3,20,0,0,12,12,20,41,61,0,191,11,0,5,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SC Ganguly,25,12,13,69,29,3,20,0,0,12,12,20,41,61,0,191,11,0,5,4.56,0.36,36.8,68.2999,25,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,0,0,0,0,29,3,20,0,0,12,12,20,41,61,0,191,11,0,5,4.05833,0.258333,32.525,83.8093,120,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shakib Al Hasan,8,4,4,21,65,2,14,1,10,11,21,58,42,100,192,192,9,0,5,2.86992,0.252033,29.9106,79.0163,123,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mushfiqur Rahim,10,0,10,30,65,2,14,1,10,11,21,58,42,100,192,192,9,0,5,2.61111,0.18254,27.7778,75.2526,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,5,4,1,25,44,4,5,1,8,3,11,36,24,60,0,132,19,0,5,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Kamran Akmal,0,0,0,6,44,4,5,1,8,3,11,36,24,60,0,132,19,0,5,3.01124,0.11236,23.0787,81.4433,89,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,NJ O'Brien,34,12,22,55,40,2,12,0,4,9,13,20,45,65,133,133,7,0,5,2.55882,0.176471,25.5882,69.378,34,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,WTS Porterfield,13,4,9,50,40,2,12,0,4,9,13,20,45,65,133,133,7,0,5,2.6,0.142857,24.6857,56.2866,35,3
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,AC Botha,0,0,0,0,40,2,12,0,4,9,13,20,45,65,133,133,7,0,5,1.25,0.0833333,14.3333,53.75,12,3
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,KJ O'Brien,0,0,0,0,40,2,12,0,4,9,13,20,45,65,133,133,7,0,5,2.64706,0.0588235,22.3824,79.4363,34,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,SC Williams,1,0,1,6,39,3,10,1,0,11,11,20,40,60,0,202,13,0,5,2.56923,0.276923,28.5385,80.7927,65,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,BRM Taylor,19,4,15,59,39,3,10,1,0,11,11,20,40,60,0,202,13,0,5,3.3,0.26,33.56,76.3421,100,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,2,0,2,11,54,0,9,2,16,9,25,58,30,88,203,204,18,1,5,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,0,0,0,4,54,0,9,2,16,9,25,58,30,88,203,204,18,1,5,2.8254,0.222222,29.1429,69.1005,63,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,74,48,26,65,91,1,16,0,0,14,14,64,57,121,0,318,16,0,5,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,7,4,3,22,91,1,16,0,0,14,14,64,57,121,0,318,16,0,5,3.20833,0.244792,31.6979,79.1109,192,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mohammad Ashraful,1,0,1,6,27,4,17,1,8,9,17,32,29,61,319,112,5,0,5,2.17722,0.113924,19.4557,63.9085,79,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Habibul Bashar,15,8,7,37,27,4,17,1,8,9,17,32,29,61,319,112,5,0,5,1.125,0,15.25,51.2605,16,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Imran Nazir,49,30,19,57,64,1,25,1,24,12,36,76,49,125,0,349,12,0,5,4.66667,0.133333,29,96.0265,15,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Inzamam-ul-Haq,4,0,4,8,64,1,25,1,24,12,36,76,49,125,0,349,12,0,5,3.16667,0,26.9167,70.989,12,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,12,8,4,25,42,2,17,0,4,14,18,32,45,77,0,254,20,0,5,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,34,16,18,56,42,2,17,0,4,14,18,32,45,77,0,254,20,0,5,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,LPC Silva,0,0,0,0,42,2,17,0,4,14,18,32,45,77,0,254,20,0,5,2.55556,0.244444,26.0222,69.4543,45,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,14,8,6,28,62,3,22,0,0,13,13,46,51,97,255,185,8,0,5,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,45,26,19,42,62,3,22,0,0,13,13,46,51,97,255,185,8,0,5,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,0,0,0,0,62,3,22,0,0,13,13,46,51,97,255,185,8,0,5,4.05833,0.258333,32.525,83.8093,120,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,JP Bray,36,24,12,67,52,1,13,1,8,10,18,46,37,83,0,183,12,0,5,2.7,0.1,23.4,63.0728,10,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,NJ O'Brien,11,8,3,19,52,1,13,1,8,10,18,46,37,83,0,183,12,0,5,2.55882,0.176471,25.5882,69.378,34,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,AC Botha,0,0,0,0,52,1,13,1,8,10,18,46,37,83,0,183,12,0,5,1.25,0.0833333,14.3333,53.75,12,3
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,KJ O'Brien,0,0,0,0,52,1,13,1,8,10,18,46,37,83,0,183,12,0,5,2.64706,0.0588235,22.3824,79.4363,34,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,17,4,13,46,59,1,48,0,4,10,14,74,47,121,184,190,5,1,5,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,72,54,18,64,59,1,48,0,4,10,14,74,47,121,184,190,5,1,5,3.57143,0.396825,40.8254,68.0783,63,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,91,74,17,60,106,1,43,0,6,16,22,124,47,171,0,377,3,0,5,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,16,14,2,20,106,1,43,0,6,16,22,124,47,171,0,377,3,0,5,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,0,0,0,0,106,1,43,0,6,16,22,124,47,171,0,377,3,0,5,3.10294,0.301471,35.9265,74.0303,136,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,GC Smith,62,44,18,53,110,0,41,0,8,10,18,120,49,169,378,294,15,0,5,3.97,0.29,33.57,79.6819,100,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,89,68,21,70,110,0,41,0,8,10,18,120,49,169,378,294,15,0,5,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,0,0,0,0,110,0,41,0,8,10,18,120,49,169,378,294,15,0,5,3.58621,0.356322,37.2644,76.4442,87,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,32,12,20,58,68,2,19,0,16,15,31,58,60,118,0,322,12,0,5,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,13,8,5,19,68,2,19,0,16,15,31,58,60,118,0,322,12,0,5,3.10294,0.301471,35.9265,74.0303,136,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,16,0,16,38,30,3,18,0,20,14,34,36,46,82,323,219,8,1,5,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,21,12,9,40,30,3,18,0,20,14,34,36,46,82,323,219,8,1,5,3.35714,0.178571,29.3571,75.7604,28,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,LPC Silva,4,0,4,16,63,3,19,0,4,6,10,48,44,92,0,209,7,0,5,2.55556,0.244444,26.0222,69.4543,45,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,28,16,12,35,63,3,19,0,4,6,10,48,44,92,0,209,7,0,5,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,0,0,0,0,63,3,19,0,4,6,10,48,44,92,0,209,7,0,5,4.60199,0.273632,38.3632,86.0219,201,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,RP Arnold,0,0,0,0,63,3,19,0,4,6,10,48,44,92,0,209,7,0,5,1.14286,0.142857,16.4286,73.2484,14,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,36,12,24,41,85,1,16,1,8,18,26,54,73,127,210,212,7,0,5,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HH Gibbs,6,0,6,10,85,1,16,1,8,18,26,54,73,127,210,212,7,0,5,4.61538,0.307692,35.6923,83.4157,52,4
